customerID,Churn,CustomerStatus,ChurnFlag,RetentionPriority
6833-JMZYP,No,Retained,0,Priority 5 - Other Retained
2722-VOJQL,Yes,Churned,1,Priority 1 - High Value Churned
1310-QRITU,No,Retained,0,Priority 5 - Other Retained
8961-QDZZJ,No,Retained,0,Priority 4 - High Value Retained
9715-SBVSU,No,Retained,0,Priority 5 - Other Retained
8490-BXHEO,No,Retained,0,Priority 5 - Other Retained
7173-TETGO,No,Retained,0,Priority 4 - High Value Retained
7929-SKFGK,No,Retained,0,Priority 4 - High Value Retained
2300-RQGOI,No,Retained,0,Priority 5 - Other Retained
3563-SVYLG,No,Retained,0,Priority 4 - High Value Retained
5228-EXCET,Yes,Churned,1,Priority 2 - Medium Value Churned
6435-VWCCY,No,Retained,0,Priority 4 - High Value Retained
4998-IKFSE,No,Retained,0,Priority 4 - High Value Retained
8630-QSGXK,No,Retained,0,Priority 4 - High Value Retained
2455-USLMV,No,Retained,0,Priority 5 - Other Retained
7394-FKDNK,Yes,Churned,1,Priority 2 - Medium Value Churned
9488-FVZCC,No,Retained,0,Priority 4 - High Value Retained
6331-LWDTQ,Yes,Churned,1,Priority 2 - Medium Value Churned
5995-WWKKG,No,Retained,0,Priority 5 - Other Retained
1597-FZREH,Yes,Churned,1,Priority 3 - Low Value Churned
7879-CGSFV,No,Retained,0,Priority 4 - High Value Retained
9921-EZKBY,No,Retained,0,Priority 4 - High Value Retained
7432-FFVAR,No,Retained,0,Priority 4 - High Value Retained
7246-ZGQDF,No,Retained,0,Priority 5 - Other Retained
7000-WCEVQ,Yes,Churned,1,Priority 2 - Medium Value Churned
0727-IWKVK,Yes,Churned,1,Priority 2 - Medium Value Churned
5959-BELXA,Yes,Churned,1,Priority 1 - High Value Churned
4456-RHSNB,No,Retained,0,Priority 5 - Other Retained
3512-IZIKN,Yes,Churned,1,Priority 1 - High Value Churned
2481-SBOYW,No,Retained,0,Priority 5 - Other Retained
7109-MFBYV,No,Retained,0,Priority 5 - Other Retained
1833-TCXKK,No,Retained,0,Priority 4 - High Value Retained
1832-PEUTS,No,Retained,0,Priority 4 - High Value Retained
6141-OOXUQ,Yes,Churned,1,Priority 3 - Low Value Churned
8660-BUETV,No,Retained,0,Priority 5 - Other Retained
0580-PIQHM,No,Retained,0,Priority 4 - High Value Retained
5696-CEIQJ,No,Retained,0,Priority 4 - High Value Retained
7503-ZGUZJ,Yes,Churned,1,Priority 3 - Low Value Churned
1696-HXOWK,No,Retained,0,Priority 4 - High Value Retained
3026-ATZYV,No,Retained,0,Priority 5 - Other Retained
4012-YCFAI,No,Retained,0,Priority 4 - High Value Retained
2506-TNFCO,Yes,Churned,1,Priority 3 - Low Value Churned
9970-QBCDA,No,Retained,0,Priority 5 - Other Retained
8718-PTMEZ,Yes,Churned,1,Priority 3 - Low Value Churned
9496-IVVRP,No,Retained,0,Priority 5 - Other Retained
2207-OBZNX,Yes,Churned,1,Priority 3 - Low Value Churned
2657-VPXTA,No,Retained,0,Priority 5 - Other Retained
6551-VLJMV,No,Retained,0,Priority 5 - Other Retained
1221-GHZEP,No,Retained,0,Priority 4 - High Value Retained
9289-LBQVU,No,Retained,0,Priority 4 - High Value Retained
6142-VSJQO,Yes,Churned,1,Priority 3 - Low Value Churned
3458-IDMFK,No,Retained,0,Priority 5 - Other Retained
6933-FHBZC,No,Retained,0,Priority 5 - Other Retained
0221-NAUXK,No,Retained,0,Priority 5 - Other Retained
9770-KXGQU,No,Retained,0,Priority 4 - High Value Retained
6437-UKHMV,Yes,Churned,1,Priority 3 - Low Value Churned
6538-POCHL,No,Retained,0,Priority 5 - Other Retained
6726-NNFWD,No,Retained,0,Priority 4 - High Value Retained
3002-WQZWT,No,Retained,0,Priority 5 - Other Retained
4277-UDIEF,No,Retained,0,Priority 5 - Other Retained
1208-NBVFH,No,Retained,0,Priority 5 - Other Retained
4912-PIGUY,No,Retained,0,Priority 5 - Other Retained
1114-CENIM,Yes,Churned,1,Priority 1 - High Value Churned
6060-DRTNL,Yes,Churned,1,Priority 3 - Low Value Churned
2725-TTRIQ,No,Retained,0,Priority 4 - High Value Retained
3374-TTZTK,No,Retained,0,Priority 4 - High Value Retained
8990-ZXLSU,No,Retained,0,Priority 5 - Other Retained
2275-RBYQS,No,Retained,0,Priority 5 - Other Retained
8473-VUVJN,Yes,Churned,1,Priority 3 - Low Value Churned
6289-CPNLD,Yes,Churned,1,Priority 2 - Medium Value Churned
5536-SLHPM,Yes,Churned,1,Priority 1 - High Value Churned
4419-UJMUS,No,Retained,0,Priority 4 - High Value Retained
7794-JASDG,No,Retained,0,Priority 5 - Other Retained
7609-YBPXG,No,Retained,0,Priority 4 - High Value Retained
5519-TEEUH,No,Retained,0,Priority 5 - Other Retained
7856-GANIL,No,Retained,0,Priority 4 - High Value Retained
0804-XBFBV,No,Retained,0,Priority 5 - Other Retained
2676-OXPPQ,No,Retained,0,Priority 5 - Other Retained
3703-TTEPD,No,Retained,0,Priority 5 - Other Retained
2799-TSLAG,No,Retained,0,Priority 5 - Other Retained
0196-VULGZ,Yes,Churned,1,Priority 3 - Low Value Churned
8837-VVWLQ,Yes,Churned,1,Priority 3 - Low Value Churned
2696-NARTR,Yes,Churned,1,Priority 2 - Medium Value Churned
2208-NKVVH,No,Retained,0,Priority 5 - Other Retained
7614-QVWQL,Yes,Churned,1,Priority 2 - Medium Value Churned
1976-CFOCS,Yes,Churned,1,Priority 3 - Low Value Churned
4631-OACRM,Yes,Churned,1,Priority 2 - Medium Value Churned
7139-JZFVG,No,Retained,0,Priority 4 - High Value Retained
4987-GQWPO,No,Retained,0,Priority 5 - Other Retained
3755-JBMNH,Yes,Churned,1,Priority 2 - Medium Value Churned
1757-TCATG,No,Retained,0,Priority 5 - Other Retained
6345-ULYRW,Yes,Churned,1,Priority 1 - High Value Churned
4776-XSKYQ,No,Retained,0,Priority 5 - Other Retained
8048-DSDFQ,No,Retained,0,Priority 5 - Other Retained
5753-QQWPW,No,Retained,0,Priority 5 - Other Retained
6010-DDPPW,No,Retained,0,Priority 5 - Other Retained
1809-DMJHQ,Yes,Churned,1,Priority 3 - Low Value Churned
6693-FRIRW,No,Retained,0,Priority 5 - Other Retained
6586-MYGKD,No,Retained,0,Priority 4 - High Value Retained
3173-NVMPX,No,Retained,0,Priority 5 - Other Retained
0248-PGHBZ,No,Retained,0,Priority 4 - High Value Retained
0623-GDISB,No,Retained,0,Priority 5 - Other Retained
2892-GESUL,No,Retained,0,Priority 5 - Other Retained
6923-EFPNL,Yes,Churned,1,Priority 3 - Low Value Churned
7472-EQOAV,No,Retained,0,Priority 4 - High Value Retained
9574-RKJIF,Yes,Churned,1,Priority 1 - High Value Churned
2043-WVTQJ,No,Retained,0,Priority 5 - Other Retained
8034-RYTVV,No,Retained,0,Priority 4 - High Value Retained
3863-QSTYI,No,Retained,0,Priority 4 - High Value Retained
2619-WFQWU,Yes,Churned,1,Priority 3 - Low Value Churned
5044-LRQAQ,No,Retained,0,Priority 5 - Other Retained
1716-LSAMB,No,Retained,0,Priority 5 - Other Retained
1333-PBMXB,No,Retained,0,Priority 5 - Other Retained
6546-OPBBH,No,Retained,0,Priority 5 - Other Retained
5985-BEHZK,No,Retained,0,Priority 4 - High Value Retained
9127-QRZMH,No,Retained,0,Priority 5 - Other Retained
5919-VCZYM,No,Retained,0,Priority 5 - Other Retained
9644-KVCNC,No,Retained,0,Priority 4 - High Value Retained
2137-DQMEV,No,Retained,0,Priority 4 - High Value Retained
8174-LNWMW,No,Retained,0,Priority 5 - Other Retained
9279-CJEOJ,No,Retained,0,Priority 5 - Other Retained
7964-VEXDG,No,Retained,0,Priority 5 - Other Retained
2404-JIBFC,No,Retained,0,Priority 4 - High Value Retained
0778-NELLA,Yes,Churned,1,Priority 3 - Low Value Churned
8029-XYPWT,No,Retained,0,Priority 4 - High Value Retained
4614-NUVZD,Yes,Churned,1,Priority 3 - Low Value Churned
4632-PAOYU,No,Retained,0,Priority 5 - Other Retained
3803-KMQFW,Yes,Churned,1,Priority 3 - Low Value Churned
6804-GDMOI,Yes,Churned,1,Priority 1 - High Value Churned
2990-OGYTD,No,Retained,0,Priority 4 - High Value Retained
6646-JPPHA,No,Retained,0,Priority 5 - Other Retained
9572-MTILT,Yes,Churned,1,Priority 1 - High Value Churned
7658-UYUQS,No,Retained,0,Priority 5 - Other Retained
7880-XSOJX,No,Retained,0,Priority 5 - Other Retained
9611-CTWIH,Yes,Churned,1,Priority 3 - Low Value Churned
4589-IUAJB,No,Retained,0,Priority 5 - Other Retained
0329-GTIAJ,Yes,Churned,1,Priority 3 - Low Value Churned
8746-BFOAJ,No,Retained,0,Priority 5 - Other Retained
8457-XIGKN,No,Retained,0,Priority 5 - Other Retained
6072-NUQCB,No,Retained,0,Priority 5 - Other Retained
6629-CZTTH,Yes,Churned,1,Priority 3 - Low Value Churned
8838-GPHZP,No,Retained,0,Priority 5 - Other Retained
8750-QWZAJ,No,Retained,0,Priority 5 - Other Retained
5364-EVNIB,Yes,Churned,1,Priority 2 - Medium Value Churned
6918-UMQCG,No,Retained,0,Priority 5 - Other Retained
0675-NCDYU,No,Retained,0,Priority 4 - High Value Retained
6339-DKLMK,No,Retained,0,Priority 5 - Other Retained
1346-PJWTK,No,Retained,0,Priority 4 - High Value Retained
5088-QZLRL,No,Retained,0,Priority 5 - Other Retained
8023-QHAIO,No,Retained,0,Priority 4 - High Value Retained
4397-FRLTA,No,Retained,0,Priority 5 - Other Retained
3057-VJJQE,No,Retained,0,Priority 5 - Other Retained
5087-SUURX,Yes,Churned,1,Priority 3 - Low Value Churned
2302-OUZXB,No,Retained,0,Priority 4 - High Value Retained
8133-ANHHJ,No,Retained,0,Priority 4 - High Value Retained
2270-CHBFN,No,Retained,0,Priority 4 - High Value Retained
0013-EXCHZ,Yes,Churned,1,Priority 3 - Low Value Churned
5982-FPVQN,No,Retained,0,Priority 4 - High Value Retained
9107-UKCKY,No,Retained,0,Priority 4 - High Value Retained
4654-ULTTN,No,Retained,0,Priority 4 - High Value Retained
5550-VFRLC,Yes,Churned,1,Priority 3 - Low Value Churned
5546-BYZSM,No,Retained,0,Priority 5 - Other Retained
1492-KGETH,No,Retained,0,Priority 4 - High Value Retained
4929-BSTRX,Yes,Churned,1,Priority 3 - Low Value Churned
4163-HFTUK,No,Retained,0,Priority 5 - Other Retained
8215-NGSPE,No,Retained,0,Priority 5 - Other Retained
2225-ZRGSG,Yes,Churned,1,Priority 1 - High Value Churned
8859-YSTWS,No,Retained,0,Priority 5 - Other Retained
5271-YNWVR,Yes,Churned,1,Priority 1 - High Value Churned
7601-DHFWZ,No,Retained,0,Priority 5 - Other Retained
2657-ALMWY,Yes,Churned,1,Priority 2 - Medium Value Churned
6330-JKLPC,Yes,Churned,1,Priority 2 - Medium Value Churned
4667-OHGKG,Yes,Churned,1,Priority 3 - Low Value Churned
1998-VHJHK,No,Retained,0,Priority 5 - Other Retained
1707-HABPF,No,Retained,0,Priority 4 - High Value Retained
1660-HSOOQ,Yes,Churned,1,Priority 3 - Low Value Churned
7253-UVNDW,Yes,Churned,1,Priority 2 - Medium Value Churned
0487-VVUVK,No,Retained,0,Priority 5 - Other Retained
7228-OMTPN,Yes,Churned,1,Priority 3 - Low Value Churned
5063-IUOKK,No,Retained,0,Priority 5 - Other Retained
4508-OEBEY,No,Retained,0,Priority 5 - Other Retained
0027-KWYKW,No,Retained,0,Priority 5 - Other Retained
2308-STERM,No,Retained,0,Priority 5 - Other Retained
5982-XMDEX,No,Retained,0,Priority 5 - Other Retained
6284-AHOOQ,Yes,Churned,1,Priority 2 - Medium Value Churned
6051-PTVNS,No,Retained,0,Priority 5 - Other Retained
2344-JMOGN,Yes,Churned,1,Priority 2 - Medium Value Churned
3799-ISUZQ,Yes,Churned,1,Priority 3 - Low Value Churned
2877-VDUER,No,Retained,0,Priority 5 - Other Retained
9152-AMKAK,No,Retained,0,Priority 5 - Other Retained
1794-HBQTJ,Yes,Churned,1,Priority 3 - Low Value Churned
9432-VOFYX,No,Retained,0,Priority 5 - Other Retained
8049-WJCLQ,No,Retained,0,Priority 5 - Other Retained
6586-PSJOX,No,Retained,0,Priority 5 - Other Retained
2460-FPSYH,Yes,Churned,1,Priority 2 - Medium Value Churned
9705-ZJBCG,No,Retained,0,Priority 5 - Other Retained
4818-DRBQT,Yes,Churned,1,Priority 2 - Medium Value Churned
1320-HTRDR,Yes,Churned,1,Priority 3 - Low Value Churned
6847-KJLTS,No,Retained,0,Priority 4 - High Value Retained
9670-BPNXF,No,Retained,0,Priority 4 - High Value Retained
3913-FCUUW,No,Retained,0,Priority 4 - High Value Retained
3301-VKTGC,No,Retained,0,Priority 4 - High Value Retained
1493-AMTIE,Yes,Churned,1,Priority 3 - Low Value Churned
9555-SAHUZ,No,Retained,0,Priority 5 - Other Retained
0816-TSPHQ,No,Retained,0,Priority 5 - Other Retained
9932-WBWIK,No,Retained,0,Priority 5 - Other Retained
4619-EVPHY,No,Retained,0,Priority 5 - Other Retained
5286-YHCVC,No,Retained,0,Priority 4 - High Value Retained
6424-ELEYH,Yes,Churned,1,Priority 3 - Low Value Churned
4391-RESHN,Yes,Churned,1,Priority 2 - Medium Value Churned
9115-YQHGA,No,Retained,0,Priority 5 - Other Retained
4462-CYWMH,No,Retained,0,Priority 4 - High Value Retained
8963-MQVYN,No,Retained,0,Priority 5 - Other Retained
2458-EOMRE,No,Retained,0,Priority 5 - Other Retained
9334-GWGOW,No,Retained,0,Priority 5 - Other Retained
6821-BUXUX,Yes,Churned,1,Priority 2 - Medium Value Churned
5028-HTLJB,Yes,Churned,1,Priority 3 - Low Value Churned
9801-GDWGV,Yes,Churned,1,Priority 1 - High Value Churned
6542-LWGXJ,No,Retained,0,Priority 5 - Other Retained
5567-GZKQY,No,Retained,0,Priority 5 - Other Retained
1222-LRYKO,No,Retained,0,Priority 5 - Other Retained
2320-JRSDE,Yes,Churned,1,Priority 3 - Low Value Churned
2087-QAREY,No,Retained,0,Priority 5 - Other Retained
0601-WZHJF,Yes,Churned,1,Priority 3 - Low Value Churned
4423-JWZJN,No,Retained,0,Priority 4 - High Value Retained
5143-WMWOG,Yes,Churned,1,Priority 3 - Low Value Churned
6490-FGZAT,No,Retained,0,Priority 5 - Other Retained
5393-RXQSZ,Yes,Churned,1,Priority 3 - Low Value Churned
7452-FOLON,No,Retained,0,Priority 5 - Other Retained
2320-TZRRH,No,Retained,0,Priority 5 - Other Retained
0231-LXVAP,Yes,Churned,1,Priority 3 - Low Value Churned
9444-JTXHZ,Yes,Churned,1,Priority 3 - Low Value Churned
4942-VZZOM,No,Retained,0,Priority 4 - High Value Retained
5510-BOIUJ,Yes,Churned,1,Priority 3 - Low Value Churned
7502-BNYGS,No,Retained,0,Priority 4 - High Value Retained
4291-HYEBC,No,Retained,0,Priority 5 - Other Retained
6147-CBCRA,No,Retained,0,Priority 5 - Other Retained
6047-SUHPR,No,Retained,0,Priority 5 - Other Retained
4471-KXAUH,Yes,Churned,1,Priority 1 - High Value Churned
9752-ZNQUT,No,Retained,0,Priority 5 - Other Retained
7638-QVMVY,Yes,Churned,1,Priority 3 - Low Value Churned
1576-PFZIW,No,Retained,0,Priority 4 - High Value Retained
5666-MBJPT,No,Retained,0,Priority 5 - Other Retained
7312-XSBAT,No,Retained,0,Priority 5 - Other Retained
3096-GKWEB,No,Retained,0,Priority 5 - Other Retained
2371-JQHZZ,No,Retained,0,Priority 5 - Other Retained
0674-GCDXG,No,Retained,0,Priority 4 - High Value Retained
1121-QSIVB,No,Retained,0,Priority 4 - High Value Retained
4396-KLSEH,No,Retained,0,Priority 5 - Other Retained
3244-DCJWY,Yes,Churned,1,Priority 3 - Low Value Churned
2824-MYYBN,No,Retained,0,Priority 4 - High Value Retained
0875-CABNR,Yes,Churned,1,Priority 2 - Medium Value Churned
6345-HOVES,No,Retained,0,Priority 5 - Other Retained
8318-LCNBW,No,Retained,0,Priority 5 - Other Retained
6469-QJKZW,No,Retained,0,Priority 5 - Other Retained
0147-ESWWR,No,Retained,0,Priority 4 - High Value Retained
1217-VASWC,No,Retained,0,Priority 4 - High Value Retained
7812-FZHPE,Yes,Churned,1,Priority 3 - Low Value Churned
6370-ZVHDV,No,Retained,0,Priority 5 - Other Retained
5915-DGNVC,No,Retained,0,Priority 4 - High Value Retained
6260-XLACS,No,Retained,0,Priority 5 - Other Retained
3566-CAAYU,No,Retained,0,Priority 4 - High Value Retained
4983-CCWMC,No,Retained,0,Priority 5 - Other Retained
9103-CXVOK,No,Retained,0,Priority 5 - Other Retained
2896-TBNBE,No,Retained,0,Priority 4 - High Value Retained
4797-AXPXK,Yes,Churned,1,Priority 3 - Low Value Churned
5229-PRWKT,Yes,Churned,1,Priority 3 - Low Value Churned
6982-UQZLY,Yes,Churned,1,Priority 3 - Low Value Churned
2522-WLNSF,No,Retained,0,Priority 5 - Other Retained
3841-CONLJ,No,Retained,0,Priority 5 - Other Retained
5057-LCOUI,Yes,Churned,1,Priority 2 - Medium Value Churned
0193-ESZXP,Yes,Churned,1,Priority 1 - High Value Churned
4475-NVTLU,No,Retained,0,Priority 5 - Other Retained
4369-HTUIF,Yes,Churned,1,Priority 3 - Low Value Churned
9386-LDCZR,No,Retained,0,Priority 4 - High Value Retained
9585-KKMFD,No,Retained,0,Priority 5 - Other Retained
5399-ZIMKF,No,Retained,0,Priority 5 - Other Retained
0336-KXKFK,No,Retained,0,Priority 4 - High Value Retained
5619-XZZKR,No,Retained,0,Priority 5 - Other Retained
3948-FVVRP,No,Retained,0,Priority 5 - Other Retained
5327-XOKKY,No,Retained,0,Priority 4 - High Value Retained
0983-TATYJ,No,Retained,0,Priority 5 - Other Retained
1813-JYWTO,No,Retained,0,Priority 4 - High Value Retained
0156-FVPTA,Yes,Churned,1,Priority 2 - Medium Value Churned
1984-FCOWB,Yes,Churned,1,Priority 1 - High Value Churned
0654-HMSHN,Yes,Churned,1,Priority 2 - Medium Value Churned
6719-OXYBR,No,Retained,0,Priority 5 - Other Retained
3312-ZWLGF,No,Retained,0,Priority 5 - Other Retained
6476-YHMGA,No,Retained,0,Priority 5 - Other Retained
5287-QWLKY,Yes,Churned,1,Priority 1 - High Value Churned
0795-XCCTE,No,Retained,0,Priority 5 - Other Retained
0168-XZKBB,No,Retained,0,Priority 5 - Other Retained
3785-NRHYR,No,Retained,0,Priority 5 - Other Retained
5196-SGOAK,Yes,Churned,1,Priority 3 - Low Value Churned
4537-DKTAL,No,Retained,0,Priority 5 - Other Retained
7072-MBHEV,No,Retained,0,Priority 5 - Other Retained
5602-BVFMK,No,Retained,0,Priority 5 - Other Retained
6297-NOOPG,No,Retained,0,Priority 4 - High Value Retained
1891-UAWWU,Yes,Churned,1,Priority 2 - Medium Value Churned
8204-TIFGJ,No,Retained,0,Priority 5 - Other Retained
8050-DVOJX,No,Retained,0,Priority 4 - High Value Retained
6108-OQZDQ,Yes,Churned,1,Priority 3 - Low Value Churned
0363-QJVFX,Yes,Churned,1,Priority 1 - High Value Churned
8903-XEBGX,No,Retained,0,Priority 5 - Other Retained
8169-SAEJD,No,Retained,0,Priority 4 - High Value Retained
9840-DVNDC,Yes,Churned,1,Priority 3 - Low Value Churned
1089-XZWHH,No,Retained,0,Priority 5 - Other Retained
2325-WINES,No,Retained,0,Priority 4 - High Value Retained
6064-ZATLR,No,Retained,0,Priority 5 - Other Retained
3096-JRDSO,Yes,Churned,1,Priority 1 - High Value Churned
7824-PANSQ,No,Retained,0,Priority 4 - High Value Retained
8042-JVNFH,Yes,Churned,1,Priority 3 - Low Value Churned
9648-BCHKM,No,Retained,0,Priority 5 - Other Retained
2888-ADFAO,No,Retained,0,Priority 5 - Other Retained
8707-HOEDG,No,Retained,0,Priority 4 - High Value Retained
3374-LXDEV,Yes,Churned,1,Priority 2 - Medium Value Churned
4072-IPYLT,No,Retained,0,Priority 5 - Other Retained
7167-PCEYD,No,Retained,0,Priority 5 - Other Retained
4936-YPJNK,No,Retained,0,Priority 5 - Other Retained
1580-BMCMR,No,Retained,0,Priority 5 - Other Retained
4817-KEQSP,No,Retained,0,Priority 5 - Other Retained
6408-WHTEF,No,Retained,0,Priority 4 - High Value Retained
9251-AWQGT,No,Retained,0,Priority 5 - Other Retained
8749-CLJXC,No,Retained,0,Priority 5 - Other Retained
7989-VCQOH,No,Retained,0,Priority 5 - Other Retained
5049-GLYVG,Yes,Churned,1,Priority 3 - Low Value Churned
4199-QHJNM,No,Retained,0,Priority 4 - High Value Retained
8882-TLVRW,No,Retained,0,Priority 4 - High Value Retained
5883-GTGVD,Yes,Churned,1,Priority 2 - Medium Value Churned
5135-GRQJV,No,Retained,0,Priority 4 - High Value Retained
2384-OVPSA,No,Retained,0,Priority 5 - Other Retained
1371-WEPDS,No,Retained,0,Priority 5 - Other Retained
3580-GICBM,No,Retained,0,Priority 5 - Other Retained
4817-QRJSX,Yes,Churned,1,Priority 2 - Medium Value Churned
9730-DRTMJ,No,Retained,0,Priority 5 - Other Retained
4686-UXDML,No,Retained,0,Priority 5 - Other Retained
3349-ANQNH,No,Retained,0,Priority 4 - High Value Retained
2398-YPMUR,Yes,Churned,1,Priority 2 - Medium Value Churned
0932-YIXYU,No,Retained,0,Priority 5 - Other Retained
7480-SPLEF,No,Retained,0,Priority 5 - Other Retained
7636-XUHWW,No,Retained,0,Priority 5 - Other Retained
1431-CYWMH,No,Retained,0,Priority 5 - Other Retained
5937-EORGB,No,Retained,0,Priority 5 - Other Retained
6349-JDHQP,No,Retained,0,Priority 5 - Other Retained
5539-HIVAK,No,Retained,0,Priority 5 - Other Retained
5847-MXBEO,No,Retained,0,Priority 5 - Other Retained
9985-MWVIX,Yes,Churned,1,Priority 3 - Low Value Churned
4583-PARNH,No,Retained,0,Priority 5 - Other Retained
1116-FRYVH,No,Retained,0,Priority 5 - Other Retained
1421-HCERK,No,Retained,0,Priority 4 - High Value Retained
9633-XQABV,No,Retained,0,Priority 5 - Other Retained
0716-BQNDX,No,Retained,0,Priority 4 - High Value Retained
1265-XTECC,Yes,Churned,1,Priority 1 - High Value Churned
1183-CANVH,No,Retained,0,Priority 5 - Other Retained
1972-XMUWV,No,Retained,0,Priority 4 - High Value Retained
8679-LZBMD,No,Retained,0,Priority 4 - High Value Retained
3407-JMJQQ,No,Retained,0,Priority 4 - High Value Retained
6252-DFGTK,No,Retained,0,Priority 5 - Other Retained
1539-LNKHM,No,Retained,0,Priority 5 - Other Retained
8645-KOMJQ,No,Retained,0,Priority 4 - High Value Retained
0289-IVARM,No,Retained,0,Priority 5 - Other Retained
9761-XUJWD,No,Retained,0,Priority 5 - Other Retained
4057-FKCZK,No,Retained,0,Priority 4 - High Value Retained
4291-TPNFG,No,Retained,0,Priority 4 - High Value Retained
6087-YPWHO,No,Retained,0,Priority 4 - High Value Retained
3090-QFUVD,No,Retained,0,Priority 5 - Other Retained
2237-ZFSMY,Yes,Churned,1,Priority 1 - High Value Churned
1722-LDZJS,No,Retained,0,Priority 5 - Other Retained
1818-ESQMW,No,Retained,0,Priority 5 - Other Retained
4871-JTKJF,Yes,Churned,1,Priority 3 - Low Value Churned
1415-YFWLT,Yes,Churned,1,Priority 3 - Low Value Churned
7401-RUBNK,No,Retained,0,Priority 5 - Other Retained
0506-YLVKJ,No,Retained,0,Priority 5 - Other Retained
8661-BOYNW,No,Retained,0,Priority 4 - High Value Retained
6711-VTNRE,Yes,Churned,1,Priority 1 - High Value Churned
4815-GBTCD,No,Retained,0,Priority 5 - Other Retained
2805-AUFQN,No,Retained,0,Priority 5 - Other Retained
0980-PVMRC,No,Retained,0,Priority 5 - Other Retained
7233-DRTRF,No,Retained,0,Priority 4 - High Value Retained
3500-RMZLT,Yes,Churned,1,Priority 2 - Medium Value Churned
3873-NFTGI,No,Retained,0,Priority 5 - Other Retained
1162-ECVII,No,Retained,0,Priority 4 - High Value Retained
7048-GXDAY,No,Retained,0,Priority 4 - High Value Retained
8571-ZCMCX,No,Retained,0,Priority 4 - High Value Retained
1169-WCVAK,No,Retained,0,Priority 5 - Other Retained
4548-SDBKE,Yes,Churned,1,Priority 3 - Low Value Churned
8066-POXGX,Yes,Churned,1,Priority 3 - Low Value Churned
7129-CAKJW,No,Retained,0,Priority 5 - Other Retained
8695-ARGXZ,No,Retained,0,Priority 5 - Other Retained
3570-YUEKJ,No,Retained,0,Priority 5 - Other Retained
4143-OOBWZ,Yes,Churned,1,Priority 3 - Low Value Churned
1555-HAPSU,No,Retained,0,Priority 5 - Other Retained
1697-NVVGY,No,Retained,0,Priority 5 - Other Retained
7854-EKTJL,Yes,Churned,1,Priority 3 - Low Value Churned
8464-EETCQ,No,Retained,0,Priority 5 - Other Retained
2419-FSORS,No,Retained,0,Priority 4 - High Value Retained
8132-YPVBX,No,Retained,0,Priority 5 - Other Retained
9102-IAYHT,Yes,Churned,1,Priority 2 - Medium Value Churned
6754-LZUKA,No,Retained,0,Priority 4 - High Value Retained
3422-LYEPQ,Yes,Churned,1,Priority 3 - Low Value Churned
8099-MZPUJ,No,Retained,0,Priority 4 - High Value Retained
0787-LHDYT,No,Retained,0,Priority 5 - Other Retained
2642-DTVCO,Yes,Churned,1,Priority 2 - Medium Value Churned
0374-IOEGQ,No,Retained,0,Priority 5 - Other Retained
4361-JEIVL,Yes,Churned,1,Priority 3 - Low Value Churned
3197-NNYNB,No,Retained,0,Priority 4 - High Value Retained
3396-DKDEL,No,Retained,0,Priority 4 - High Value Retained
1752-OZXFY,No,Retained,0,Priority 4 - High Value Retained
9066-QRSDU,No,Retained,0,Priority 5 - Other Retained
9112-WSNPU,No,Retained,0,Priority 5 - Other Retained
9867-NNXLC,No,Retained,0,Priority 5 - Other Retained
5321-NTRKC,No,Retained,0,Priority 4 - High Value Retained
1363-TXLSL,Yes,Churned,1,Priority 3 - Low Value Churned
9507-EXLTT,Yes,Churned,1,Priority 3 - Low Value Churned
3161-GETRM,No,Retained,0,Priority 4 - High Value Retained
0402-OAMEN,No,Retained,0,Priority 5 - Other Retained
6933-VLYFX,No,Retained,0,Priority 5 - Other Retained
6754-WKSHP,No,Retained,0,Priority 5 - Other Retained
9846-GKXAS,Yes,Churned,1,Priority 2 - Medium Value Churned
6017-PPLPX,Yes,Churned,1,Priority 2 - Medium Value Churned
4976-LNFVV,No,Retained,0,Priority 5 - Other Retained
5055-MGMGF,No,Retained,0,Priority 4 - High Value Retained
4641-FROLU,No,Retained,0,Priority 5 - Other Retained
2862-JVEOY,No,Retained,0,Priority 5 - Other Retained
2969-QWUBZ,No,Retained,0,Priority 5 - Other Retained
9822-BIIGN,No,Retained,0,Priority 4 - High Value Retained
2077-MPJQO,No,Retained,0,Priority 5 - Other Retained
1534-OULXE,No,Retained,0,Priority 4 - High Value Retained
7136-RVDTZ,Yes,Churned,1,Priority 1 - High Value Churned
2971-SGAFL,No,Retained,0,Priority 5 - Other Retained
1480-IVEVR,No,Retained,0,Priority 4 - High Value Retained
2905-KFQUV,No,Retained,0,Priority 5 - Other Retained
4581-SSPWD,Yes,Churned,1,Priority 3 - Low Value Churned
3370-HXOPH,No,Retained,0,Priority 5 - Other Retained
9391-YZEJW,No,Retained,0,Priority 4 - High Value Retained
9958-MEKUC,No,Retained,0,Priority 4 - High Value Retained
0281-CNTZX,No,Retained,0,Priority 5 - Other Retained
6927-WTFIV,Yes,Churned,1,Priority 2 - Medium Value Churned
4118-CEVPF,No,Retained,0,Priority 4 - High Value Retained
3398-ZOUAA,Yes,Churned,1,Priority 2 - Medium Value Churned
9114-VEPUF,No,Retained,0,Priority 4 - High Value Retained
7876-BEUTG,No,Retained,0,Priority 5 - Other Retained
2338-BQEZT,No,Retained,0,Priority 4 - High Value Retained
9873-MNDKV,No,Retained,0,Priority 5 - Other Retained
